% f evaluations | g evaluations | best noise-free fitness - Fopt (2.083800000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.033747614e+04 +1.054585614e+04 +1.054585614e+04 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 0 +5.545684592e+03 +5.754064592e+03 +5.754064592e+03 +5.8780e-01 -9.9228e-01 -1.7082e+00 +2.3603e+00 -4.0089e-03 -6.9516e-01 +3.7574e-01 +2.4954e+00 +7.1471e-01 +2.6082e+00
36 0 +3.727379600e+03 +3.935759600e+03 +3.935759600e+03 -6.2537e-01 -1.5440e+00 -1.4817e+00 +4.1590e+00 +2.3272e+00 -3.1241e-01 +8.9080e-01 +2.0892e+00 +3.7105e-01 +2.9877e+00
50 0 +3.602011557e+03 +3.810391557e+03 +3.810391557e+03 -1.6458e+00 -2.0500e-01 -3.1968e+00 +2.5442e+00 +2.3794e+00 +2.0927e+00 +1.7564e+00 +1.0786e+00 -6.9557e-01 +2.0117e+00
53 0 +8.615739164e+02 +1.069953916e+03 +1.069953916e+03 +1.0587e+00 +1.2351e+00 -1.6972e+00 +2.8508e+00 +2.7621e+00 +9.0692e-01 +2.3903e+00 +1.0075e+00 -2.6817e+00 +2.3259e+00
98 0 +4.975015212e+02 +7.058815212e+02 +7.058815212e+02 +9.6220e-01 -5.7002e-01 -1.2128e+00 +2.7356e+00 -3.8194e-02 +3.0505e-01 +3.1882e+00 +1.8532e+00 -2.2954e+00 +1.1789e+00
106 0 +2.111112580e+02 +4.194912580e+02 +4.194912580e+02 +2.3149e+00 -1.1730e+00 -9.7192e-01 +9.4283e-01 -1.9400e-01 +6.5673e-01 +1.5229e+00 +3.6711e-01 -2.8398e+00 +8.3078e-01
107 0 +6.191613583e+01 +2.702961358e+02 +2.702961358e+02 +1.8629e+00 +1.6610e+00 -1.6435e+00 +1.7411e+00 +1.7344e+00 -1.5476e-01 +2.2825e+00 +1.9361e+00 -7.2955e-01 +1.9191e+00
123 0 +3.903061867e+00 +2.122830619e+02 +2.122830619e+02 +1.1018e+00 +1.4987e+00 -4.5606e-01 +2.1827e+00 +1.8830e+00 +1.2762e+00 +1.4620e+00 +1.4877e+00 -1.6484e+00 +1.1008e+00
190 0 +3.639402781e+00 +2.120194028e+02 +2.120194028e+02 +1.6646e+00 +1.1224e+00 -3.7316e-01 +8.6126e-02 +3.5703e-01 +1.8668e+00 +1.7107e+00 +1.5249e+00 -1.1542e+00 +1.3197e+00
235 0 +3.515481803e+00 +2.118954818e+02 +2.118954818e+02 +9.0041e-01 +1.6879e+00 -5.8056e-01 -3.3559e-01 +1.1621e+00 +1.4751e+00 +9.9698e-01 +1.4373e+00 -9.3619e-01 +1.1761e+00
293 0 +3.266907498e+00 +2.116469075e+02 +2.116469075e+02 -1.0610e+00 +2.0195e+00 -4.8897e-01 +1.9918e+00 -1.3256e-02 +1.6240e+00 +9.0020e-01 +1.7471e+00 -1.5200e+00 +1.0856e+00
314 0 +3.166425978e+00 +2.115464260e+02 +2.115464260e+02 -8.6991e-01 +1.6651e+00 -4.7978e-01 +2.7502e+00 +1.0449e+00 +1.7120e+00 +1.0167e+00 +2.3558e+00 -1.5537e+00 +1.5951e+00
370 0 +2.518128087e+00 +2.108981281e+02 +2.108981281e+02 -9.0083e-01 +2.2465e+00 +5.9990e-02 +2.0019e+00 +1.5045e+00 +2.3371e+00 +1.1324e+00 +2.2818e+00 -2.0587e+00 +1.5935e+00
638 0 +2.442515458e+00 +2.108225155e+02 +2.108225155e+02 -9.4354e-01 +2.4919e+00 -7.3085e-01 +1.3208e+00 +1.0249e+00 +1.7373e+00 +6.3039e-01 +2.0585e+00 -7.6093e-01 +2.4676e+00
645 0 +2.195692206e+00 +2.105756922e+02 +2.105756922e+02 -9.6752e-01 +2.3001e+00 -7.7587e-01 +1.3167e+00 +7.5331e-01 +1.5913e+00 +5.5771e-01 +2.0868e+00 -8.2970e-01 +2.4464e+00
660 0 +2.161157468e+00 +2.105411575e+02 +2.105411575e+02 -9.2785e-01 +2.3787e+00 -8.5245e-01 +1.3096e+00 +6.8382e-01 +1.5552e+00 +6.4676e-01 +1.9990e+00 -8.2199e-01 +2.4464e+00
731 0 +2.049968308e+00 +2.104299683e+02 +2.104299683e+02 -9.4875e-01 +2.4112e+00 -7.4506e-01 +1.4428e+00 +6.9843e-01 +1.2963e+00 +6.1534e-01 +2.0517e+00 -7.9591e-01 +2.4467e+00
765 0 +2.038744884e+00 +2.104187449e+02 +2.104187449e+02 -1.0244e+00 +2.3705e+00 -7.9682e-01 +1.4332e+00 +6.9269e-01 +1.3679e+00 +6.1781e-01 +2.0612e+00 -7.9929e-01 +2.4553e+00
776 0 +1.968564148e+00 +2.103485641e+02 +2.103485641e+02 -1.0345e+00 +2.3991e+00 -7.8012e-01 +1.3260e+00 +6.6898e-01 +1.3969e+00 +6.2881e-01 +2.0501e+00 -8.0368e-01 +2.4183e+00
856 0 +1.908447164e+00 +2.102884472e+02 +2.102884472e+02 -9.8532e-01 +2.3925e+00 -7.5791e-01 +1.2932e+00 +6.8678e-01 +1.4893e+00 +6.1340e-01 +2.0332e+00 -8.4264e-01 +2.4145e+00
909 0 +1.899480705e+00 +2.102794807e+02 +2.102794807e+02 -1.0168e+00 +2.3622e+00 -7.4889e-01 +1.3097e+00 +6.8280e-01 +1.5093e+00 +5.9881e-01 +2.0118e+00 -8.4680e-01 +2.4097e+00
1017 0 +1.858148534e+00 +2.102381485e+02 +2.102381485e+02 -1.0197e+00 +2.3738e+00 -7.3368e-01 +1.2953e+00 +6.7408e-01 +1.5172e+00 +5.6394e-01 +2.0362e+00 -8.3075e-01 +2.4336e+00
5881 0 +1.818973414e+00 +2.101989734e+02 +2.101989734e+02 -2.1038e+00 +5.2782e-01 +2.4958e+00 +1.2697e+00 +2.3115e+00 +1.4812e+00 +9.9835e-01 +1.4739e+00 -1.8718e+00 +1.0191e+00
11129 0 +1.775043282e+00 +2.101550433e+02 +2.101550433e+02 -2.3243e+00 +1.3069e+00 +2.1914e+00 +1.9931e+00 +2.0691e+00 +2.1212e+00 +4.6255e-01 +1.0957e+00 -1.1161e+00 +2.0277e+00
11274 0 +1.704365620e+00 +2.100843656e+02 +2.100843656e+02 -1.6365e+00 +2.3214e+00 +1.9870e+00 +2.0808e+00 +1.9971e+00 +2.1070e+00 +4.3289e-01 +1.0197e+00 -1.0552e+00 +1.8165e+00
11290 0 +1.196870902e+00 +2.095768709e+02 +2.095768709e+02 -1.8860e+00 +1.1834e+00 +2.2425e+00 +2.0949e+00 +2.1126e+00 +2.0962e+00 +4.8243e-01 +9.9532e-01 -1.0906e+00 +2.0188e+00
11681 0 +1.115539314e+00 +2.094955393e+02 +2.094955393e+02 -2.1930e+00 +2.0064e+00 +2.1398e+00 +2.1311e+00 +2.2053e+00 +2.0896e+00 +3.7933e-01 +1.0254e+00 -1.1483e+00 +1.9792e+00
11698 0 +8.703339773e-01 +2.092503340e+02 +2.092503340e+02 -2.0669e+00 +2.1496e+00 +2.0588e+00 +2.0908e+00 +2.0987e+00 +2.1084e+00 +5.2111e-01 +1.0465e+00 -1.0940e+00 +2.0415e+00
11764 0 +7.924622935e-01 +2.091724623e+02 +2.091724623e+02 -2.1184e+00 +2.1234e+00 +2.0915e+00 +2.0687e+00 +2.1527e+00 +2.0843e+00 +4.8473e-01 +1.0216e+00 -1.0842e+00 +1.9682e+00
11908 0 +7.684144559e-01 +2.091484145e+02 +2.091484145e+02 -1.9949e+00 +2.0998e+00 +2.1867e+00 +2.0427e+00 +2.1388e+00 +2.0897e+00 +4.6982e-01 +1.0440e+00 -1.0676e+00 +2.0367e+00
11910 0 +7.388932126e-01 +2.091188932e+02 +2.091188932e+02 -2.0620e+00 +2.1103e+00 +2.1881e+00 +2.0470e+00 +2.1289e+00 +2.0600e+00 +4.4217e-01 +1.0016e+00 -1.0782e+00 +2.0253e+00
12003 0 +7.059933012e-01 +2.090859933e+02 +2.090859933e+02 -2.0496e+00 +2.1585e+00 +2.1078e+00 +2.0722e+00 +2.1231e+00 +2.1368e+00 +4.5306e-01 +1.0716e+00 -1.0539e+00 +2.0114e+00
