% f evaluations | g evaluations | best noise-free fitness - Fopt (7.936000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +4.039274964e+00 +8.339927496e+01 +8.339927496e+01 +0.0000e+00 +0.0000e+00
55 0 +1.736414536e+00 +8.109641454e+01 +8.109641454e+01 -1.1180e+00 +1.3906e+00
78 0 +9.250531553e-01 +8.028505316e+01 +8.028505316e+01 -1.2613e+00 +1.3451e+00
81 0 +8.300385131e-01 +8.019003851e+01 +8.019003851e+01 -9.8614e-01 +9.3144e-01
93 0 +8.053227811e-01 +8.016532278e+01 +8.016532278e+01 -1.1925e+00 +1.2434e+00
98 0 +3.349476810e-02 +7.939349477e+01 +7.939349477e+01 -1.6459e+00 +1.3484e+00
165 0 +1.146037400e-02 +7.937146037e+01 +7.937146037e+01 -1.6517e+00 +1.3210e+00
215 0 +1.089082924e-02 +7.937089083e+01 +7.937089083e+01 -1.6419e+00 +1.3016e+00
222 0 +9.285209322e-03 +7.936928521e+01 +7.936928521e+01 -1.6451e+00 +1.2974e+00
241 0 +3.094093088e-04 +7.936030941e+01 +7.936030941e+01 -1.6969e+00 +1.3314e+00
262 0 +2.662554764e-04 +7.936026626e+01 +7.936026626e+01 -1.6978e+00 +1.3343e+00
268 0 +3.857407219e-05 +7.936003857e+01 +7.936003857e+01 -1.7036e+00 +1.3388e+00
333 0 +1.455974235e-05 +7.936001456e+01 +7.936001456e+01 -1.7048e+00 +1.3393e+00
371 0 +7.856916085e-06 +7.936000786e+01 +7.936000786e+01 -1.7045e+00 +1.3384e+00
372 0 +3.672004311e-06 +7.936000367e+01 +7.936000367e+01 -1.7049e+00 +1.3388e+00
376 0 +5.006607040e-07 +7.936000050e+01 +7.936000050e+01 -1.7053e+00 +1.3390e+00
419 0 +1.818373363e-07 +7.936000018e+01 +7.936000018e+01 -1.7055e+00 +1.3391e+00
427 0 +1.582282465e-07 +7.936000016e+01 +7.936000016e+01 -1.7055e+00 +1.3392e+00
435 0 +1.530415972e-07 +7.936000015e+01 +7.936000015e+01 -1.7055e+00 +1.3391e+00
442 0 +1.199117179e-07 +7.936000012e+01 +7.936000012e+01 -1.7055e+00 +1.3391e+00
462 0 +3.159946971e-08 +7.936000003e+01 +7.936000003e+01 -1.7055e+00 +1.3392e+00
483 0 +2.144653877e-08 +7.936000002e+01 +7.936000002e+01 -1.7056e+00 +1.3392e+00
513 0 +2.007114119e-08 +7.936000002e+01 +7.936000002e+01 -1.7056e+00 +1.3392e+00
541 0 +1.828247775e-08 +7.936000002e+01 +7.936000002e+01 -1.7056e+00 +1.3392e+00
543 0 +6.082998993e-09 +7.936000001e+01 +7.936000001e+01 -1.7056e+00 +1.3392e+00
