% f evaluations | g evaluations | best noise-free fitness - Fopt (-2.410000000000e+00) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.265247360e+01 +1.024247360e+01 +1.024247360e+01 +0.0000e+00 +0.0000e+00
5 0 +9.998306039e-01 -1.410169396e+00 -1.410169396e+00 +2.5509e+00 +9.5816e-01
16 0 +5.879945339e-02 -2.351200547e+00 -2.351200547e+00 +2.9092e+00 +2.0152e+00
50 0 +2.341983276e-02 -2.386580167e+00 -2.386580167e+00 +2.9729e+00 +1.9506e+00
75 0 +1.328268033e-03 -2.408671732e+00 -2.408671732e+00 +3.0188e+00 +1.8192e+00
100 0 +7.727145124e-04 -2.409227285e+00 -2.409227285e+00 +3.0377e+00 +1.8432e+00
111 0 +1.815935694e-04 -2.409818406e+00 -2.409818406e+00 +3.0423e+00 +1.8176e+00
126 0 +6.096403098e-05 -2.409939036e+00 -2.409939036e+00 +3.0527e+00 +1.8290e+00
144 0 +4.253053599e-05 -2.409957469e+00 -2.409957469e+00 +3.0489e+00 +1.8199e+00
146 0 +3.050725928e-05 -2.409969493e+00 -2.409969493e+00 +3.0540e+00 +1.8162e+00
151 0 +2.613894194e-07 -2.409999739e+00 -2.409999739e+00 +3.0556e+00 +1.8219e+00
190 0 +5.031111305e-08 -2.409999950e+00 -2.409999950e+00 +3.0550e+00 +1.8217e+00
196 0 +5.000098868e-08 -2.409999950e+00 -2.409999950e+00 +3.0554e+00 +1.8215e+00
217 0 +3.779630608e-08 -2.409999962e+00 -2.409999962e+00 +3.0550e+00 +1.8217e+00
224 0 +2.357126672e-08 -2.409999976e+00 -2.409999976e+00 +3.0552e+00 +1.8214e+00
231 0 +1.158716723e-08 -2.409999988e+00 -2.409999988e+00 +3.0552e+00 +1.8215e+00
239 0 +7.219838061e-10 -2.409999999e+00 -2.409999999e+00 +3.0552e+00 +1.8216e+00
