% f evaluations | g evaluations | best noise-free fitness - Fopt (7.627000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.557434152e+05 +1.558196852e+05 +1.558196852e+05 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
4 0 +1.332293923e+04 +1.339920923e+04 +1.339920923e+04 +2.9414e-01 +2.3257e-01 +1.6764e+00 -1.6960e+00 +8.7960e-01 -3.9712e-01 +4.4166e+00 -7.4632e-02 -1.2198e+00 -3.3554e+00
46 0 +1.943457039e+03 +2.019727039e+03 +2.019727039e+03 +3.1733e+00 +3.2762e+00 -1.5411e+00 -9.9724e-01 +2.3459e+00 -3.6468e+00 -4.5519e+00 -1.4017e+00 -2.0682e+00 -1.7788e+00
64 0 +4.479569723e+02 +5.242269723e+02 +5.242269723e+02 +7.8568e+00 +4.5515e+00 -2.2201e+00 +4.2741e+00 +2.7980e+00 +1.2260e+00 -5.6308e+00 -4.5918e+00 -4.9369e+00 -4.2900e+00
1172 0 +4.304537008e+02 +5.067237008e+02 +5.067237008e+02 -5.1159e+00 -6.4711e-01 -5.2033e+00 +7.6837e+00 +2.3431e+00 +9.9626e+00 -2.2658e+00 -7.2198e+00 -4.6634e-01 +1.5880e+00
1189 0 +3.693373026e+02 +4.456073026e+02 +4.456073026e+02 -5.7878e+00 -1.2557e+00 -4.5426e+00 +7.7679e+00 +2.1110e+00 +9.4004e+00 -1.1652e+00 -6.9652e+00 +8.3354e-01 +1.3995e+00
1190 0 +3.616584251e+02 +4.379284251e+02 +4.379284251e+02 -7.6145e+00 -7.2344e-01 -3.1713e+00 +6.4045e+00 +9.3226e-01 +1.0893e+01 -6.8381e-01 -5.9310e+00 -5.9012e-02 +1.2118e+00
1201 0 +3.533376844e+02 +4.296076844e+02 +4.296076844e+02 -6.6724e+00 -4.0469e-01 -3.4580e+00 +7.9051e+00 +1.4704e+00 +9.3775e+00 -2.1974e+00 -7.0269e+00 -2.6015e-01 +8.8823e-01
1203 0 +3.290928219e+02 +4.053628219e+02 +4.053628219e+02 -6.8080e+00 +2.0217e-01 -3.8828e+00 +5.7835e+00 +7.3761e-01 +1.0802e+01 -1.8909e+00 -4.8461e+00 +1.1740e+00 +2.1732e+00
1219 0 +3.183268139e+02 +3.945968139e+02 +3.945968139e+02 -6.0313e+00 -1.4333e-01 -3.3588e+00 +8.0378e+00 +1.0768e+00 +9.3033e+00 -1.9243e+00 -5.2560e+00 -3.8905e-01 +1.5983e-01
1225 0 +3.135640299e+02 +3.898340299e+02 +3.898340299e+02 -7.5505e+00 +7.0776e-01 -2.5194e+00 +7.9832e+00 +1.1939e+00 +8.5035e+00 -9.8596e-01 -5.4349e+00 -8.9737e-02 +1.1060e-01
1230 0 +2.924519092e+02 +3.687219092e+02 +3.687219092e+02 -5.3158e+00 -3.1592e-01 -2.9128e+00 +7.8119e+00 +8.4002e-01 +7.6399e+00 -2.5357e+00 -5.8110e+00 +9.4460e-01 +7.8973e-01
1232 0 +2.774469200e+02 +3.537169200e+02 +3.537169200e+02 -6.3465e+00 -7.5571e-01 -2.2362e+00 +7.9334e+00 +9.1012e-01 +6.7372e+00 -1.5383e+00 -5.5470e+00 +6.9689e-01 -4.5639e-02
1233 0 +2.148073333e+02 +2.910773333e+02 +2.910773333e+02 -8.0318e+00 +6.0757e-01 -2.1312e+00 +4.5165e+00 +3.6818e-01 +8.1013e+00 -2.6848e-01 -2.8787e+00 +1.0978e+00 +9.6699e-01
1243 0 +2.094165482e+02 +2.856865482e+02 +2.856865482e+02 -5.5794e+00 +2.4167e+00 -3.2516e+00 +5.3594e+00 +1.8090e+00 +6.0141e+00 -5.3414e+00 -4.6493e+00 -3.4576e-01 -1.1384e-01
1254 0 +1.635667247e+02 +2.398367247e+02 +2.398367247e+02 -5.7423e+00 +6.0435e-02 -1.1144e+00 +4.6901e+00 +7.8066e-01 +5.5835e+00 -6.1146e-01 -2.9846e+00 +1.2029e+00 -1.6044e+00
1262 0 +1.552592996e+02 +2.315292996e+02 +2.315292996e+02 -7.2760e+00 +1.6336e+00 -1.5510e+00 +5.1466e+00 +1.3698e+00 +3.8280e+00 -1.8259e+00 -2.3178e+00 +2.2219e+00 -1.3214e+00
1265 0 +1.409857398e+02 +2.172557398e+02 +2.172557398e+02 -6.4470e+00 +1.4475e+00 -1.0153e+00 +3.9598e+00 +2.0591e-01 +5.3846e+00 -2.8739e+00 -2.5413e+00 -1.4685e-01 -8.4063e-01
1272 0 +1.303254680e+02 +2.065954680e+02 +2.065954680e+02 -6.6803e+00 +5.4061e-01 +7.8594e-01 +3.3555e+00 +1.9022e-02 +2.7350e+00 -6.4059e-01 -1.7209e+00 +1.2572e+00 -2.2521e+00
