% f evaluations | g evaluations | best noise-free fitness - Fopt (-8.133000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.034755760e+06 +2.034674430e+06 +2.034674430e+06 +0.0000e+00 +0.0000e+00
4 0 +5.065960513e+05 +5.065147213e+05 +5.065147213e+05 -2.5729e-01 +1.1706e+00
5 0 +3.342861999e+04 +3.334728999e+04 +3.334728999e+04 +1.4973e-01 +3.4907e+00
17 0 +2.500893708e+04 +2.492760708e+04 +2.492760708e+04 +1.4806e-01 +4.3049e+00
38 0 +1.070021249e+01 -7.062978751e+01 -7.062978751e+01 -1.6615e+00 -1.6929e-01
89 0 +5.290662547e+00 -7.603933745e+01 -7.603933745e+01 -2.1739e+00 -1.3317e+00
142 0 +1.609136187e+00 -7.972086381e+01 -7.972086381e+01 -2.5110e+00 -2.1013e+00
167 0 +5.049760308e-01 -8.082502397e+01 -8.082502397e+01 -3.2040e+00 -3.6737e+00
175 0 +2.906526290e-01 -8.103934737e+01 -8.103934737e+01 -2.7294e+00 -2.5959e+00
178 0 +1.245915317e-01 -8.120540847e+01 -8.120540847e+01 -3.0583e+00 -3.3429e+00
189 0 +3.873251776e-02 -8.129126748e+01 -8.129126748e+01 -2.8785e+00 -2.9341e+00
209 0 +3.703066130e-02 -8.129296934e+01 -8.129296934e+01 -2.9129e+00 -3.0119e+00
216 0 +1.088040611e-03 -8.132891196e+01 -8.132891196e+01 -2.9582e+00 -3.1150e+00
250 0 +3.138923197e-04 -8.132968611e+01 -8.132968611e+01 -2.9530e+00 -3.1034e+00
260 0 +2.144016431e-04 -8.132978560e+01 -8.132978560e+01 -2.9553e+00 -3.1086e+00
276 0 +1.821223141e-04 -8.132981788e+01 -8.132981788e+01 -2.9461e+00 -3.0875e+00
278 0 +1.518868528e-04 -8.132984811e+01 -8.132984811e+01 -2.9561e+00 -3.1104e+00
287 0 +3.727076046e-05 -8.132996273e+01 -8.132996273e+01 -2.9490e+00 -3.0943e+00
293 0 +1.634602783e-05 -8.132998365e+01 -8.132998365e+01 -2.9524e+00 -3.1020e+00
305 0 +3.027123199e-06 -8.132999697e+01 -8.132999697e+01 -2.9517e+00 -3.1003e+00
312 0 +2.838668564e-06 -8.132999716e+01 -8.132999716e+01 -2.9509e+00 -3.0985e+00
326 0 +4.493229113e-07 -8.132999955e+01 -8.132999955e+01 -2.9514e+00 -3.0998e+00
346 0 +1.493767599e-07 -8.132999985e+01 -8.132999985e+01 -2.9512e+00 -3.0992e+00
353 0 +3.756895239e-09 -8.133000000e+01 -8.133000000e+01 -2.9512e+00 -3.0992e+00
