% f evaluations | g evaluations | best noise-free fitness - Fopt (-2.460000000000e+00) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.991300277e+01 +1.745300277e+01 +1.745300277e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 0 +1.708160579e+01 +1.462160579e+01 +1.462160579e+01 -1.9336e+00 -3.3411e-02 -6.6924e-01 +8.2715e-01 -1.2287e+00 -2.2551e+00 +7.1363e-03 +1.0000e+00 +2.1615e-01 +1.1957e+00
3 0 +9.330679140e+00 +6.870679140e+00 +6.870679140e+00 -2.5723e+00 +1.4149e+00 +3.6749e-01 +1.6990e+00 +6.3943e-01 -1.6877e+00 +1.7424e+00 +1.1386e-02 +4.0554e-01 +2.4143e+00
5 0 +5.409229854e+00 +2.949229854e+00 +2.949229854e+00 -8.6743e-01 +1.5308e+00 -1.4589e+00 +3.0718e+00 -1.4190e+00 +3.2128e+00 -2.6045e+00 +5.0704e+00 -6.9364e-01 +2.2708e+00
14 0 +3.944941080e+00 +1.484941080e+00 +1.484941080e+00 -8.2488e-01 +1.1751e+00 -2.0498e+00 +2.0579e+00 -3.2430e-01 +3.1860e+00 -1.8110e+00 +2.4472e+00 +2.9331e+00 +3.9194e+00
138 0 +3.165793261e+00 +7.057932613e-01 +7.057932613e-01 +1.5719e+00 +2.8203e+00 -4.2759e+00 +1.5944e+00 -2.5133e-01 +3.4631e+00 -2.0799e+00 +2.2599e+00 +1.4005e+00 +2.8037e+00
1486 0 +2.827350296e+00 +3.673502964e-01 +3.673502964e-01 +5.0332e+00 -1.3441e+00 +4.4956e-01 +4.5635e+00 +1.2172e-02 +4.8599e+00 -4.4426e+00 +3.8802e-01 -4.1305e+00 +1.7817e+00
3155 0 +1.773181924e+00 -6.868180760e-01 -6.868180760e-01 +4.6237e+00 +2.1574e+00 +1.5944e-01 +3.9216e+00 +2.8018e+00 +4.6545e+00 -4.9037e+00 -3.1558e+00 -3.9428e+00 +4.8219e+00
3820 0 +1.202393574e+00 -1.257606426e+00 -1.257606426e+00 +4.8511e+00 -1.0175e+00 +2.7466e+00 -3.5638e+00 +1.7365e+00 -1.7190e+00 -3.0828e+00 -1.2703e+00 -5.2828e+00 +4.1226e-01
11898 0 +1.136600642e+00 -1.323399358e+00 -1.323399358e+00 -7.4788e-01 +4.3866e+00 +2.7023e-01 -1.1356e+00 +3.0240e-01 +1.3434e+00 +7.0167e-01 +5.3775e+00 -4.4228e+00 +2.3734e+00
11940 0 +9.887105374e-01 -1.471289463e+00 -1.471289463e+00 -7.4398e-01 +4.3855e+00 +2.7637e-01 -1.1384e+00 +3.0540e-01 +1.3527e+00 +7.0661e-01 +5.3794e+00 -4.4105e+00 +2.3593e+00
12061 0 +7.573641464e-01 -1.702635854e+00 -1.702635854e+00 -7.4712e-01 +4.3846e+00 +2.7088e-01 -1.1512e+00 +3.0132e-01 +1.3469e+00 +6.9896e-01 +5.3785e+00 -4.4106e+00 +2.3657e+00
12215 0 +6.844699133e-01 -1.775530087e+00 -1.775530087e+00 -7.5025e-01 +4.3872e+00 +2.7953e-01 -1.1637e+00 +3.0536e-01 +1.3456e+00 +7.0224e-01 +5.3757e+00 -4.4024e+00 +2.3580e+00
12224 0 +6.420636690e-01 -1.817936331e+00 -1.817936331e+00 -7.4682e-01 +4.3762e+00 +2.6935e-01 -1.1477e+00 +3.1352e-01 +1.3446e+00 +6.9067e-01 +5.3654e+00 -4.4073e+00 +2.3677e+00
12247 0 +6.180137843e-01 -1.841986216e+00 -1.841986216e+00 -7.5062e-01 +4.3863e+00 +2.8056e-01 -1.1679e+00 +3.1075e-01 +1.3440e+00 +6.9805e-01 +5.3702e+00 -4.3970e+00 +2.3558e+00
12295 0 +5.802450776e-01 -1.879754922e+00 -1.879754922e+00 -7.4799e-01 +4.3790e+00 +2.7209e-01 -1.1498e+00 +3.1147e-01 +1.3444e+00 +6.9322e-01 +5.3689e+00 -4.4065e+00 +2.3663e+00
12474 0 +5.196481235e-01 -1.940351876e+00 -1.940351876e+00 -7.5061e-01 +4.3791e+00 +2.7401e-01 -1.1489e+00 +3.0994e-01 +1.3437e+00 +6.9381e-01 +5.3731e+00 -4.4070e+00 +2.3691e+00
12560 0 +5.024343398e-01 -1.957565660e+00 -1.957565660e+00 -7.4962e-01 +4.3793e+00 +2.7208e-01 -1.1470e+00 +3.0888e-01 +1.3446e+00 +6.9445e-01 +5.3741e+00 -4.4078e+00 +2.3689e+00
12561 0 +4.998115983e-01 -1.960188402e+00 -1.960188402e+00 -7.4924e-01 +4.3777e+00 +2.7170e-01 -1.1449e+00 +3.1048e-01 +1.3443e+00 +6.9308e-01 +5.3714e+00 -4.4094e+00 +2.3705e+00
12586 0 +4.716346382e-01 -1.988365362e+00 -1.988365362e+00 -7.4964e-01 +4.3755e+00 +2.7105e-01 -1.1448e+00 +3.1257e-01 +1.3444e+00 +6.9234e-01 +5.3717e+00 -4.4091e+00 +2.3734e+00
12597 0 +4.442441214e-01 -2.015755879e+00 -2.015755879e+00 -7.5023e-01 +4.3770e+00 +2.7213e-01 -1.1446e+00 +3.1022e-01 +1.3447e+00 +6.9310e-01 +5.3740e+00 -4.4093e+00 +2.3717e+00
12659 0 +4.300547852e-01 -2.029945215e+00 -2.029945215e+00 -7.4984e-01 +4.3738e+00 +2.7009e-01 -1.1420e+00 +3.1235e-01 +1.3432e+00 +6.9160e-01 +5.3727e+00 -4.4117e+00 +2.3768e+00
12670 0 +4.113077217e-01 -2.048692278e+00 -2.048692278e+00 -7.5028e-01 +4.3745e+00 +2.6958e-01 -1.1436e+00 +3.1327e-01 +1.3445e+00 +6.9073e-01 +5.3731e+00 -4.4079e+00 +2.3742e+00
12745 0 +3.954244487e-01 -2.064575551e+00 -2.064575551e+00 -7.5135e-01 +4.3747e+00 +2.7028e-01 -1.1429e+00 +3.1368e-01 +1.3441e+00 +6.8803e-01 +5.3727e+00 -4.4066e+00 +2.3722e+00
12793 0 +3.842224609e-01 -2.075777539e+00 -2.075777539e+00 -7.5098e-01 +4.3718e+00 +2.7059e-01 -1.1437e+00 +3.1556e-01 +1.3433e+00 +6.8681e-01 +5.3697e+00 -4.4081e+00 +2.3769e+00
12814 0 +3.661037892e-01 -2.093896211e+00 -2.093896211e+00 -7.5181e-01 +4.3707e+00 +2.7110e-01 -1.1432e+00 +3.1639e-01 +1.3423e+00 +6.8709e-01 +5.3682e+00 -4.4073e+00 +2.3781e+00
12857 0 +3.450424147e-01 -2.114957585e+00 -2.114957585e+00 -7.5253e-01 +4.3703e+00 +2.6962e-01 -1.1415e+00 +3.1727e-01 +1.3425e+00 +6.8481e-01 +5.3687e+00 -4.4067e+00 +2.3780e+00
12885 0 +3.207210955e-01 -2.139278904e+00 -2.139278904e+00 -7.5202e-01 +4.3666e+00 +2.6694e-01 -1.1406e+00 +3.2012e-01 +1.3429e+00 +6.8184e-01 +5.3689e+00 -4.4073e+00 +2.3839e+00
12891 0 +3.101876912e-01 -2.149812309e+00 -2.149812309e+00 -7.5292e-01 +4.3673e+00 +2.6782e-01 -1.1412e+00 +3.1975e-01 +1.3430e+00 +6.8176e-01 +5.3695e+00 -4.4060e+00 +2.3818e+00
13065 0 +2.959178622e-01 -2.164082138e+00 -2.164082138e+00 -7.5383e-01 +4.3700e+00 +2.7146e-01 -1.1390e+00 +3.1692e-01 +1.3417e+00 +6.8417e-01 +5.3687e+00 -4.4073e+00 +2.3798e+00
13128 0 +2.942671570e-01 -2.165732843e+00 -2.165732843e+00 -7.5298e-01 +4.3701e+00 +2.7079e-01 -1.1403e+00 +3.1781e-01 +1.3419e+00 +6.8424e-01 +5.3687e+00 -4.4067e+00 +2.3782e+00
13144 0 +2.689021677e-01 -2.191097832e+00 -2.191097832e+00 -7.5392e-01 +4.3697e+00 +2.7104e-01 -1.1391e+00 +3.1767e-01 +1.3416e+00 +6.8343e-01 +5.3690e+00 -4.4066e+00 +2.3793e+00
13274 0 +2.592269407e-01 -2.200773059e+00 -2.200773059e+00 -7.5347e-01 +4.3698e+00 +2.7088e-01 -1.1394e+00 +3.1762e-01 +1.3419e+00 +6.8391e-01 +5.3689e+00 -4.4068e+00 +2.3794e+00
13430 0 +2.559697575e-01 -2.204030242e+00 -2.204030242e+00 -7.5362e-01 +4.3697e+00 +2.7095e-01 -1.1395e+00 +3.1769e-01 +1.3418e+00 +6.8372e-01 +5.3690e+00 -4.4067e+00 +2.3796e+00
13634 0 +2.508437221e-01 -2.209156278e+00 -2.209156278e+00 -7.5350e-01 +4.3696e+00 +2.7066e-01 -1.1393e+00 +3.1774e-01 +1.3420e+00 +6.8359e-01 +5.3690e+00 -4.4067e+00 +2.3796e+00
17610 0 +2.453949753e-01 -2.214605025e+00 -2.214605025e+00 -7.5358e-01 +4.3699e+00 +2.7090e-01 -1.1392e+00 +3.1768e-01 +1.3418e+00 +6.8383e-01 +5.3687e+00 -4.4066e+00 +2.3794e+00
87526 0 +2.376471237e-01 -2.222352876e+00 -2.222352876e+00 -4.5757e+00 -6.1056e-02 -2.2732e+00 +2.0286e-01 +1.0868e+00 -3.4470e+00 -1.2916e+00 +3.0314e+00 +9.6247e-01 +4.4231e+00
87682 0 +2.332201224e-01 -2.226779878e+00 -2.226779878e+00 -4.5757e+00 -6.1103e-02 -2.2732e+00 +2.0266e-01 +1.0866e+00 -3.4466e+00 -1.2917e+00 +3.0313e+00 +9.6246e-01 +4.4235e+00
87755 0 +2.286953135e-01 -2.231304687e+00 -2.231304687e+00 -4.5757e+00 -6.1237e-02 -2.2735e+00 +2.0245e-01 +1.0865e+00 -3.4463e+00 -1.2920e+00 +3.0322e+00 +9.6227e-01 +4.4235e+00
88384 0 +2.236785712e-01 -2.236321429e+00 -2.236321429e+00 -4.5757e+00 -6.0377e-02 -2.2727e+00 +2.0282e-01 +1.0865e+00 -3.4473e+00 -1.2909e+00 +3.0312e+00 +9.6264e-01 +4.4221e+00
88807 0 +2.184581675e-01 -2.241541832e+00 -2.241541832e+00 -4.5757e+00 -6.0645e-02 -2.2730e+00 +2.0276e-01 +1.0866e+00 -3.4470e+00 -1.2911e+00 +3.0311e+00 +9.6263e-01 +4.4227e+00
89674 0 +2.135416769e-01 -2.246458323e+00 -2.246458323e+00 -4.5760e+00 -5.9325e-02 -2.2720e+00 +2.0366e-01 +1.0860e+00 -3.4474e+00 -1.2901e+00 +3.0303e+00 +9.6325e-01 +4.4209e+00
89808 0 +2.082483488e-01 -2.251751651e+00 -2.251751651e+00 -4.5763e+00 -5.8163e-02 -2.2710e+00 +2.0455e-01 +1.0854e+00 -3.4478e+00 -1.2891e+00 +3.0293e+00 +9.6381e-01 +4.4196e+00
89872 0 +2.013850992e-01 -2.258614901e+00 -2.258614901e+00 -4.5766e+00 -5.6789e-02 -2.2699e+00 +2.0559e-01 +1.0848e+00 -3.4481e+00 -1.2881e+00 +3.0283e+00 +9.6453e-01 +4.4180e+00
89910 0 +1.992476346e-01 -2.260752365e+00 -2.260752365e+00 -4.5776e+00 -5.3718e-02 -2.2674e+00 +2.0839e-01 +1.0833e+00 -3.4490e+00 -1.2858e+00 +3.0259e+00 +9.6602e-01 +4.4145e+00
90027 0 +1.853722681e-01 -2.274627732e+00 -2.274627732e+00 -4.5777e+00 -5.4871e-02 -2.2686e+00 +2.0672e-01 +1.0832e+00 -3.4472e+00 -1.2861e+00 +3.0250e+00 +9.6584e-01 +4.4175e+00
90157 0 +1.791713265e-01 -2.280828673e+00 -2.280828673e+00 -4.5781e+00 -5.4580e-02 -2.2686e+00 +2.0765e-01 +1.0828e+00 -3.4462e+00 -1.2860e+00 +3.0234e+00 +9.6667e-01 +4.4183e+00
90769 0 +1.777678850e-01 -2.282232115e+00 -2.282232115e+00 -4.5780e+00 -5.4057e-02 -2.2686e+00 +2.0768e-01 +1.0826e+00 -3.4462e+00 -1.2854e+00 +3.0234e+00 +9.6693e-01 +4.4175e+00
90785 0 +1.716054225e-01 -2.288394577e+00 -2.288394577e+00 -4.5776e+00 -5.5378e-02 -2.2697e+00 +2.0699e-01 +1.0833e+00 -3.4460e+00 -1.2867e+00 +3.0247e+00 +9.6636e-01 +4.4189e+00
90947 0 +1.683918610e-01 -2.291608139e+00 -2.291608139e+00 -4.5777e+00 -5.5273e-02 -2.2698e+00 +2.0705e-01 +1.0831e+00 -3.4454e+00 -1.2865e+00 +3.0240e+00 +9.6655e-01 +4.4192e+00
91297 0 +1.627025539e-01 -2.297297446e+00 -2.297297446e+00 -4.5775e+00 -5.5820e-02 -2.2704e+00 +2.0689e-01 +1.0833e+00 -3.4450e+00 -1.2870e+00 +3.0244e+00 +9.6649e-01 +4.4201e+00
91583 0 +1.606320472e-01 -2.299367953e+00 -2.299367953e+00 -4.5778e+00 -5.5289e-02 -2.2697e+00 +2.0691e-01 +1.0830e+00 -3.4455e+00 -1.2865e+00 +3.0241e+00 +9.6649e-01 +4.4193e+00
91833 0 +1.576249745e-01 -2.302375025e+00 -2.302375025e+00 -4.5776e+00 -5.5706e-02 -2.2702e+00 +2.0689e-01 +1.0833e+00 -3.4451e+00 -1.2869e+00 +3.0242e+00 +9.6655e-01 +4.4199e+00
92654 0 +1.547680435e-01 -2.305231957e+00 -2.305231957e+00 -4.5776e+00 -5.5741e-02 -2.2703e+00 +2.0686e-01 +1.0833e+00 -3.4451e+00 -1.2869e+00 +3.0242e+00 +9.6653e-01 +4.4200e+00
371607 0 +1.115338334e-01 -2.348466167e+00 -2.348466167e+00 +5.6241e-01 +2.1758e+00 +3.9086e-01 -1.2385e+00 -1.4706e+00 -6.2259e-01 -1.4994e+00 +2.9429e-01 +1.5744e+00 +9.2285e-01
371621 0 +9.824053412e-02 -2.361759466e+00 -2.361759466e+00 +5.6213e-01 +2.1760e+00 +3.9102e-01 -1.2379e+00 -1.4707e+00 -6.2215e-01 -1.5000e+00 +2.9459e-01 +1.5750e+00 +9.2236e-01
371931 0 +9.112687610e-02 -2.368873124e+00 -2.368873124e+00 +5.5917e-01 +2.1762e+00 +3.9346e-01 -1.2319e+00 -1.4695e+00 -6.2396e-01 -1.5027e+00 +2.9151e-01 +1.5778e+00 +9.2054e-01
372155 0 +8.648896971e-02 -2.373511030e+00 -2.373511030e+00 +5.5841e-01 +2.1771e+00 +3.9472e-01 -1.2295e+00 -1.4698e+00 -6.2325e-01 -1.5032e+00 +2.9075e-01 +1.5798e+00 +9.2097e-01
372861 0 +6.972751320e-02 -2.390272487e+00 -2.390272487e+00 +5.5824e-01 +2.1770e+00 +3.9425e-01 -1.2295e+00 -1.4693e+00 -6.2407e-01 -1.5031e+00 +2.9116e-01 +1.5796e+00 +9.1989e-01
372874 0 +6.694893294e-02 -2.393051067e+00 -2.393051067e+00 +5.5733e-01 +2.1764e+00 +3.9462e-01 -1.2284e+00 -1.4685e+00 -6.2552e-01 -1.5040e+00 +2.9043e-01 +1.5796e+00 +9.1871e-01
373241 0 +6.282702909e-02 -2.397172971e+00 -2.397172971e+00 +5.5675e-01 +2.1770e+00 +3.9559e-01 -1.2265e+00 -1.4686e+00 -6.2580e-01 -1.5039e+00 +2.8910e-01 +1.5805e+00 +9.1941e-01
373392 0 +5.954428238e-02 -2.400455718e+00 -2.400455718e+00 +5.5565e-01 +2.1781e+00 +3.9795e-01 -1.2230e+00 -1.4696e+00 -6.2502e-01 -1.5042e+00 +2.8723e-01 +1.5824e+00 +9.2081e-01
373568 0 +5.415320344e-02 -2.405846797e+00 -2.405846797e+00 +5.5573e-01 +2.1776e+00 +3.9747e-01 -1.2238e+00 -1.4692e+00 -6.2583e-01 -1.5041e+00 +2.8779e-01 +1.5814e+00 +9.2018e-01
373874 0 +4.025496050e-02 -2.419745039e+00 -2.419745039e+00 +5.5602e-01 +2.1776e+00 +3.9669e-01 -1.2248e+00 -1.4692e+00 -6.2561e-01 -1.5038e+00 +2.8887e-01 +1.5813e+00 +9.1958e-01
375858 0 +3.813717271e-02 -2.421862827e+00 -2.421862827e+00 +5.5642e-01 +2.1775e+00 +3.9607e-01 -1.2253e+00 -1.4689e+00 -6.2537e-01 -1.5036e+00 +2.8908e-01 +1.5814e+00 +9.1933e-01
