% f evaluations | g evaluations | best noise-free fitness - Fopt (-5.494000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.295649521e+07 +1.295644027e+07 +1.295644027e+07 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 0 +1.159521674e+07 +1.159516180e+07 +1.159516180e+07 -1.6723e+00 -8.0648e-01 -4.3107e-01 -5.4605e-01 +6.3263e-01 -1.7737e+00 -1.2842e+00 +5.2412e-01 +8.1025e-01 -4.9926e-01
3 0 +1.292862651e+06 +1.292807711e+06 +1.292807711e+06 -1.8649e+00 -1.5314e-01 +3.5945e+00 +4.5823e+00 +3.8613e+00 -3.1252e+00 +5.3905e-01 -1.1324e+00 +2.1991e+00 +6.3403e-01
29 0 +6.509882384e+05 +6.509332984e+05 +6.509332984e+05 -2.6493e+00 +1.6290e-01 +1.7685e+00 +2.4113e+00 +5.6594e+00 +5.4031e-01 -3.1393e-01 +1.7494e-01 -2.1245e+00 -1.3233e+00
45 0 +3.873036100e+05 +3.872486700e+05 +3.872486700e+05 -1.0282e+00 -2.3433e-01 -4.4694e-01 +6.2098e+00 +4.5874e+00 +1.6882e+00 -1.7393e+00 -1.2210e+00 +6.7715e-01 -1.5467e+00
57 0 +1.582141042e+05 +1.581591642e+05 +1.581591642e+05 -8.1893e-01 -1.9706e+00 +2.5820e+00 +5.2370e+00 +3.4020e+00 +1.3222e+00 +2.3012e+00 +8.2707e-01 -4.2629e+00 +1.9633e+00
124 0 +1.036006248e+05 +1.035456848e+05 +1.035456848e+05 -5.8579e-01 -6.2145e+00 +3.2324e+00 +2.8471e+00 -5.6131e-01 +9.2208e+00 +1.5244e+00 -4.5923e-01 -3.4226e+00 -3.9696e+00
182 0 +7.230044515e+04 +7.224550515e+04 +7.224550515e+04 +5.0463e-01 -8.2826e+00 +1.5243e+00 +8.3480e-01 -7.5191e-01 +1.1732e+01 -9.0129e-01 -3.1251e+00 -1.7061e+00 -2.6043e+00
310 0 +4.295304365e+04 +4.289810365e+04 +4.289810365e+04 +2.2923e+00 -5.2540e+00 +3.2729e+00 -2.2221e+00 +6.4880e-01 +8.7652e+00 -4.0905e-01 -2.0903e+00 -4.4252e+00 +4.9137e+00
380 0 +4.042329602e+04 +4.036835602e+04 +4.036835602e+04 +4.2979e+00 -9.6814e+00 +4.1101e+00 -1.3744e+00 -1.6484e+00 +9.7406e+00 -1.6580e+00 -6.1328e+00 -4.3001e-01 +3.6146e+00
421 0 +3.790014041e+04 +3.784520041e+04 +3.784520041e+04 +3.8102e+00 -9.2010e+00 +3.5861e+00 -1.0415e+00 -1.9706e+00 +1.0459e+01 -2.0493e+00 -4.9500e+00 -5.6569e-01 +2.6439e+00
424 0 +3.284773016e+04 +3.279279016e+04 +3.279279016e+04 +4.7070e+00 -9.5874e+00 +5.2199e+00 -1.1936e+00 -1.6531e+00 +1.0264e+01 -1.3683e-01 -5.0701e+00 -9.1994e-01 +2.1935e+00
431 0 +2.898616040e+04 +2.893122040e+04 +2.893122040e+04 +3.6043e+00 -8.4504e+00 +3.6949e+00 -6.2560e-01 -1.7105e+00 +9.3355e+00 -1.8202e+00 -4.4123e+00 -1.0211e+00 +3.1686e+00
447 0 +2.497812191e+04 +2.492318191e+04 +2.492318191e+04 +4.5685e+00 -8.1875e+00 +4.1205e+00 -1.7376e+00 -1.0673e+00 +1.0066e+01 -8.6997e-01 -4.1988e+00 -1.2048e+00 +3.2919e+00
462 0 +2.076357459e+04 +2.070863459e+04 +2.070863459e+04 +3.4469e+00 -8.2877e+00 +3.0174e+00 -1.9064e+00 -1.6925e+00 +1.0365e+01 -1.8613e+00 -4.3466e+00 -2.9395e+00 +4.5587e+00
