% f evaluations | g evaluations | best noise-free fitness - Fopt (-2.410000000000e+00) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.265247360e+01 +1.024247360e+01 +1.024247360e+01 +0.0000e+00 +0.0000e+00
5 0 +1.247239169e+01 +1.006239169e+01 +1.006239169e+01 -1.8667e-01 +4.2064e-01
9 0 +9.822236084e+00 +7.412236084e+00 +7.412236084e+00 +5.4218e-01 -5.1090e-02
10 0 +9.493223443e+00 +7.083223443e+00 +7.083223443e+00 +4.6672e+00 -8.0416e-01
12 0 +9.114916164e+00 +6.704916164e+00 +6.704916164e+00 +2.1284e+00 -1.0517e+00
14 0 +7.134450023e+00 +4.724450023e+00 +4.724450023e+00 +7.9115e-01 +4.0438e-01
16 0 +5.442040922e+00 +3.032040922e+00 +3.032040922e+00 +5.0821e+00 +6.6673e-01
18 0 +4.106201164e+00 +1.696201164e+00 +1.696201164e+00 +1.0974e+00 +1.2991e+00
29 0 +2.899282469e-01 -2.120071753e+00 -2.120071753e+00 +3.5525e+00 +2.0280e+00
34 0 +1.465116008e-01 -2.263488399e+00 -2.263488399e+00 +2.9922e+00 +1.4441e+00
39 0 +1.904179455e-02 -2.390958205e+00 -2.390958205e+00 +3.0643e+00 +1.6839e+00
89 0 +1.455979470e-02 -2.395440205e+00 -2.395440205e+00 +3.1267e+00 +1.7244e+00
100 0 +5.870932525e-03 -2.404129067e+00 -2.404129067e+00 +3.1269e+00 +1.7947e+00
102 0 +9.730297234e-06 -2.409990270e+00 -2.409990270e+00 +3.0583e+00 +1.8220e+00
182 0 +5.615884831e-06 -2.409994384e+00 -2.409994384e+00 +3.0548e+00 +1.8239e+00
185 0 +3.914029690e-06 -2.409996086e+00 -2.409996086e+00 +3.0535e+00 +1.8225e+00
188 0 +2.877161037e-06 -2.409997123e+00 -2.409997123e+00 +3.0561e+00 +1.8230e+00
201 0 +2.206255212e-06 -2.409997794e+00 -2.409997794e+00 +3.0551e+00 +1.8231e+00
206 0 +3.083655997e-08 -2.409999969e+00 -2.409999969e+00 +3.0554e+00 +1.8216e+00
249 0 +2.573139524e-08 -2.409999974e+00 -2.409999974e+00 +3.0552e+00 +1.8218e+00
263 0 +4.416095489e-09 -2.409999996e+00 -2.409999996e+00 +3.0552e+00 +1.8215e+00
