% f evaluations | g evaluations | best noise-free fitness - Fopt (-8.119100000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.551602770e+00 -8.103583972e+02 -8.103583972e+02 +0.0000e+00 +0.0000e+00
4 0 +7.084068012e-01 -8.112015932e+02 -8.112015932e+02 +1.2152e+00 +3.7409e-01
10 0 +5.175045767e-01 -8.113924954e+02 -8.113924954e+02 +1.9255e+00 +3.9379e-01
12 0 +2.320499443e-01 -8.116779501e+02 -8.116779501e+02 +1.8948e+00 -3.0903e-01
35 0 +1.935880078e-01 -8.117164120e+02 -8.117164120e+02 +1.5184e+00 -8.0809e-01
49 0 +9.650660340e-02 -8.118134934e+02 -8.118134934e+02 +1.4179e+00 -7.3842e-01
62 0 +4.248910556e-02 -8.118675109e+02 -8.118675109e+02 +1.4209e+00 -5.6788e-01
79 0 +1.785183630e-02 -8.118921482e+02 -8.118921482e+02 +1.4830e+00 -5.5474e-01
84 0 +1.418493062e-02 -8.118958151e+02 -8.118958151e+02 +1.4742e+00 -5.4824e-01
108 0 +1.184751178e-02 -8.118981525e+02 -8.118981525e+02 +1.4852e+00 -5.1663e-01
158 0 +1.054322805e-02 -8.118994568e+02 -8.118994568e+02 +1.4857e+00 -5.2800e-01
163 0 +9.890907226e-03 -8.119001091e+02 -8.119001091e+02 +1.4879e+00 -5.2204e-01
165 0 +8.644610290e-03 -8.119013554e+02 -8.119013554e+02 +1.4952e+00 -5.0632e-01
179 0 +6.286849569e-03 -8.119037132e+02 -8.119037132e+02 +1.5088e+00 -4.9704e-01
188 0 +2.550310314e-03 -8.119074497e+02 -8.119074497e+02 +1.5306e+00 -4.5827e-01
195 0 +2.054854075e-03 -8.119079451e+02 -8.119079451e+02 +1.5498e+00 -4.2278e-01
204 0 +9.707522045e-04 -8.119090292e+02 -8.119090292e+02 +1.5774e+00 -3.7977e-01
241 0 +9.129574474e-04 -8.119090870e+02 -8.119090870e+02 +1.6507e+00 -2.6220e-01
263 0 +8.196621111e-04 -8.119091803e+02 -8.119091803e+02 +1.5802e+00 -3.7858e-01
265 0 +6.247361204e-04 -8.119093753e+02 -8.119093753e+02 +1.5898e+00 -3.6266e-01
278 0 +3.590718860e-04 -8.119096409e+02 -8.119096409e+02 +1.6064e+00 -3.3530e-01
280 0 +2.608240450e-04 -8.119097392e+02 -8.119097392e+02 +1.5970e+00 -3.5036e-01
302 0 +2.423157231e-04 -8.119097577e+02 -8.119097577e+02 +1.6041e+00 -3.3883e-01
304 0 +1.744940444e-04 -8.119098255e+02 -8.119098255e+02 +1.6177e+00 -3.1607e-01
305 0 +1.319124951e-04 -8.119098681e+02 -8.119098681e+02 +1.6202e+00 -3.1207e-01
313 0 +1.041266822e-04 -8.119098959e+02 -8.119098959e+02 +1.6236e+00 -3.0660e-01
339 0 +6.517897305e-05 -8.119099348e+02 -8.119099348e+02 +1.6227e+00 -3.0820e-01
353 0 +6.134871057e-05 -8.119099387e+02 -8.119099387e+02 +1.6223e+00 -3.0892e-01
359 0 +5.293288245e-05 -8.119099471e+02 -8.119099471e+02 +1.6148e+00 -3.2104e-01
362 0 +2.067531602e-05 -8.119099793e+02 -8.119099793e+02 +1.6154e+00 -3.2007e-01
365 0 +1.840129357e-05 -8.119099816e+02 -8.119099816e+02 +1.6155e+00 -3.1994e-01
370 0 +8.103487403e-06 -8.119099919e+02 -8.119099919e+02 +1.6120e+00 -3.2563e-01
374 0 +7.685426908e-06 -8.119099923e+02 -8.119099923e+02 +1.6103e+00 -3.2835e-01
388 0 +2.715159440e-06 -8.119099973e+02 -8.119099973e+02 +1.6033e+00 -3.3971e-01
403 0 +2.359462542e-06 -8.119099976e+02 -8.119099976e+02 +1.6031e+00 -3.3993e-01
424 0 +2.023883098e-06 -8.119099980e+02 -8.119099980e+02 +1.5998e+00 -3.4526e-01
428 0 +6.322534318e-08 -8.119099999e+02 -8.119099999e+02 +1.6023e+00 -3.4127e-01
449 0 +5.220999810e-08 -8.119099999e+02 -8.119099999e+02 +1.6030e+00 -3.4011e-01
463 0 +4.135642939e-08 -8.119100000e+02 -8.119100000e+02 +1.6034e+00 -3.3956e-01
503 0 +1.917760528e-08 -8.119100000e+02 -8.119100000e+02 +1.6023e+00 -3.4121e-01
528 0 +1.415173756e-09 -8.119100000e+02 -8.119100000e+02 +1.6021e+00 -3.4151e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (7.321000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.764531287e+01 +9.085531287e+01 +9.085531287e+01 +0.0000e+00 +0.0000e+00
2 0 +5.315184650e+00 +7.852518465e+01 +7.852518465e+01 +3.5674e+00 +2.4137e-01
4 0 +3.316683287e+00 +7.652668329e+01 +7.652668329e+01 +1.8416e+00 +8.0759e-01
18 0 +1.100872509e+00 +7.431087251e+01 +7.431087251e+01 +1.5349e+00 +2.6733e+00
20 0 +5.763990744e-01 +7.378639907e+01 +7.378639907e+01 -1.8181e-01 +2.6868e+00
21 0 +4.201947894e-01 +7.363019479e+01 +7.363019479e+01 +8.4247e-01 +3.1423e+00
29 0 +3.211706742e-02 +7.324211707e+01 +7.324211707e+01 +4.2795e-01 +2.6235e+00
70 0 +1.897958093e-02 +7.322897958e+01 +7.322897958e+01 +3.6942e-01 +2.4282e+00
77 0 +1.830705525e-02 +7.322830706e+01 +7.322830706e+01 +4.0047e-01 +2.5653e+00
84 0 +1.702292355e-02 +7.322702292e+01 +7.322702292e+01 +3.4590e-01 +2.4850e+00
94 0 +3.371842229e-04 +7.321033718e+01 +7.321033718e+01 +3.8610e-01 +2.5861e+00
177 0 +9.805680617e-05 +7.321009806e+01 +7.321009806e+01 +3.9272e-01 +2.6139e+00
199 0 +7.443296349e-05 +7.321007443e+01 +7.321007443e+01 +3.9264e-01 +2.6135e+00
255 0 +6.209959665e-05 +7.321006210e+01 +7.321006210e+01 +3.9403e-01 +2.6194e+00
260 0 +5.340948394e-05 +7.321005341e+01 +7.321005341e+01 +3.9379e-01 +2.6183e+00
265 0 +5.039117266e-05 +7.321005039e+01 +7.321005039e+01 +3.9278e-01 +2.6136e+00
267 0 +1.349484394e-05 +7.321001349e+01 +7.321001349e+01 +3.9012e-01 +2.6021e+00
284 0 +7.095042051e-06 +7.321000710e+01 +7.321000710e+01 +3.8419e-01 +2.5763e+00
298 0 +5.501964367e-06 +7.321000550e+01 +7.321000550e+01 +3.8726e-01 +2.5897e+00
311 0 +8.625855799e-07 +7.321000086e+01 +7.321000086e+01 +3.8541e-01 +2.5815e+00
342 0 +7.318890169e-07 +7.321000073e+01 +7.321000073e+01 +3.8679e-01 +2.5876e+00
380 0 +4.493429770e-07 +7.321000045e+01 +7.321000045e+01 +3.8730e-01 +2.5898e+00
385 0 +3.861429292e-07 +7.321000039e+01 +7.321000039e+01 +3.8706e-01 +2.5888e+00
389 0 +3.098252961e-07 +7.321000031e+01 +7.321000031e+01 +3.8706e-01 +2.5888e+00
398 0 +3.073499215e-07 +7.321000031e+01 +7.321000031e+01 +3.8690e-01 +2.5881e+00
408 0 +2.850939467e-07 +7.321000029e+01 +7.321000029e+01 +3.8682e-01 +2.5877e+00
409 0 +1.384066479e-07 +7.321000014e+01 +7.321000014e+01 +3.8673e-01 +2.5874e+00
417 0 +9.796535494e-08 +7.321000010e+01 +7.321000010e+01 +3.8659e-01 +2.5867e+00
432 0 +8.136819929e-08 +7.321000008e+01 +7.321000008e+01 +3.8637e-01 +2.5858e+00
434 0 +6.661647944e-08 +7.321000007e+01 +7.321000007e+01 +3.8581e-01 +2.5833e+00
435 0 +2.554236289e-08 +7.321000003e+01 +7.321000003e+01 +3.8625e-01 +2.5853e+00
443 0 +1.918975556e-08 +7.321000002e+01 +7.321000002e+01 +3.8601e-01 +2.5842e+00
497 0 +8.146884056e-09 +7.321000001e+01 +7.321000001e+01 +3.8597e-01 +2.5840e+00
