% f evaluations | g evaluations | best noise-free fitness - Fopt (4.447000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +6.500000000e+00 +5.097000000e+01 +5.097000000e+01 +0.0000e+00 +0.0000e+00
3 0 +1.576672497e+00 +4.604667250e+01 +4.604667250e+01 -8.0607e-01 -3.3879e-01
26 0 +5.198753803e-01 +4.498987538e+01 +4.498987538e+01 -4.4913e-01 +1.0349e-01
42 0 +1.983148913e-01 +4.466831489e+01 +4.466831489e+01 +5.5951e-02 +1.5017e-01
45 0 +9.136551353e-02 +4.456136551e+01 +4.456136551e+01 +3.3721e-01 +1.4181e-01
71 0 +1.514385560e-02 +4.448514386e+01 +4.448514386e+01 +8.4640e-01 +8.2135e-02
149 0 +7.738243358e-04 +4.447077382e+01 +4.447077382e+01 +6.5171e-01 +1.1416e-01
208 0 +7.158225080e-04 +4.447071582e+01 +4.447071582e+01 +6.7844e-01 +1.0772e-01
213 0 +3.880233112e-04 +4.447038802e+01 +4.447038802e+01 +6.7772e-01 +1.0820e-01
221 0 +2.278622057e-04 +4.447022786e+01 +4.447022786e+01 +6.7016e-01 +1.0994e-01
224 0 +6.372122348e-05 +4.447006372e+01 +4.447006372e+01 +6.9191e-01 +1.0621e-01
244 0 +5.756107001e-05 +4.447005756e+01 +4.447005756e+01 +7.1057e-01 +1.0302e-01
254 0 +3.345335057e-05 +4.447003345e+01 +4.447003345e+01 +7.0122e-01 +1.0518e-01
255 0 +1.768075342e-05 +4.447001768e+01 +4.447001768e+01 +6.9864e-01 +1.0518e-01
256 0 +1.044728997e-05 +4.447001045e+01 +4.447001045e+01 +6.9859e-01 +1.0523e-01
266 0 +5.133315994e-09 +4.447000001e+01 +4.447000001e+01 +6.9907e-01 +1.0530e-01
