% f evaluations | g evaluations | best noise-free fitness - Fopt (-5.179100000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +6.376199996e+01 -4.541480000e+02 -4.541480000e+02 +0.0000e+00 +0.0000e+00
4 0 +4.535015532e+01 -4.725598447e+02 -4.725598447e+02 +1.5381e+00 +8.7451e-02
6 0 +1.464880309e+01 -5.032611969e+02 -5.032611969e+02 -5.1957e-01 -1.5657e+00
16 0 +1.368145415e+01 -5.042285458e+02 -5.042285458e+02 +9.8904e-01 -6.6974e-01
35 0 +5.533849859e+00 -5.123761501e+02 -5.123761501e+02 -4.4592e-01 -1.4845e+00
53 0 +3.417287617e+00 -5.144927124e+02 -5.144927124e+02 -1.6688e+00 -9.9915e-01
83 0 +2.806525165e+00 -5.151034748e+02 -5.151034748e+02 +1.9554e-01 -8.2349e-01
105 0 +3.389619822e-01 -5.175710380e+02 -5.175710380e+02 +1.1589e-01 -8.3532e-01
177 0 +9.847323770e-02 -5.178115268e+02 -5.178115268e+02 +1.5919e-01 -7.7874e-01
182 0 +2.608171866e-03 -5.179073918e+02 -5.179073918e+02 +8.7525e-02 -8.4614e-01
238 0 +2.398087472e-03 -5.179076019e+02 -5.179076019e+02 +9.3255e-02 -8.4106e-01
243 0 +8.742864189e-04 -5.179091257e+02 -5.179091257e+02 +9.3662e-02 -8.4055e-01
262 0 +3.303835545e-04 -5.179096696e+02 -5.179096696e+02 +1.0167e-01 -8.3381e-01
284 0 +1.096768551e-04 -5.179098903e+02 -5.179098903e+02 +9.8700e-02 -8.3598e-01
291 0 +4.806981417e-05 -5.179099519e+02 -5.179099519e+02 +1.0030e-01 -8.3428e-01
303 0 +1.617438409e-05 -5.179099838e+02 -5.179099838e+02 +1.0119e-01 -8.3372e-01
343 0 +5.640048471e-06 -5.179099944e+02 -5.179099944e+02 +1.0122e-01 -8.3372e-01
344 0 +2.765808858e-06 -5.179099972e+02 -5.179099972e+02 +1.0092e-01 -8.3398e-01
355 0 +2.056016797e-06 -5.179099979e+02 -5.179099979e+02 +1.0071e-01 -8.3415e-01
371 0 +1.070750045e-06 -5.179099989e+02 -5.179099989e+02 +1.0062e-01 -8.3425e-01
396 0 +4.560102980e-07 -5.179099995e+02 -5.179099995e+02 +1.0061e-01 -8.3427e-01
426 0 +2.047506769e-07 -5.179099998e+02 -5.179099998e+02 +1.0072e-01 -8.3419e-01
436 0 +1.906902298e-07 -5.179099998e+02 -5.179099998e+02 +1.0067e-01 -8.3422e-01
446 0 +1.235835043e-07 -5.179099999e+02 -5.179099999e+02 +1.0080e-01 -8.3410e-01
456 0 +5.684353255e-08 -5.179099999e+02 -5.179099999e+02 +1.0074e-01 -8.3416e-01
459 0 +5.457798125e-08 -5.179099999e+02 -5.179099999e+02 +1.0072e-01 -8.3417e-01
460 0 +3.099330570e-09 -5.179100000e+02 -5.179100000e+02 +1.0073e-01 -8.3417e-01
